time,elpsec,O2Hb_1,HHb_1,TOI_1,nTHI_1,O2Hb_2,HHb_2,TOI_2,nTHI_2,O2Hb_3,HHb_3,TOI_3,nTHI_3,O2Hb_4,HHb_4,TOI_4,nTHI_4,Comment
18:29,4887.67,2.04,16.1,55.9,1.127,4.75,9.07,51.9,1.195,2.23,0.98,63.3,0.918,0.94,-0.13,78.5,1.054,
18:29,4887.87,3.34,18.3,56.1,1.137,1.75,9.54,53.3,1.158,0.39,0.37,62.9,0.953,-1.44,-0.87,76.3,1.006,
18:29,4888.07,-2.8,13.93,51,1.073,1.59,8.21,49.3,1.094,1.1,0.3,61.5,0.961,0.79,0.68,76.9,1.103,
18:29,4888.27,-7.39,9.86,52.7,1.041,-0.44,6.24,49.4,1.059,1.14,1.09,63.4,0.925,0.48,0.39,77.5,1.16,
18:29,4888.47,-0.87,14.29,53.9,1.11,4.92,8.39,53.9,1.168,2.6,0.5,65.3,0.899,2.14,0.83,78.5,1.114,
18:29,4888.67,2.92,16.87,55.5,1.14,4.46,9.1,53.2,1.187,2.02,1.41,63.3,0.934,0.32,-0.17,77.5,1.063,
18:29,4888.87,3.7,18.1,55.8,1.132,1.55,10.14,51.5,1.17,0.54,0.37,62.1,0.951,-0.4,0.11,76.1,1.049,
18:29,4889.07,-3.41,13,51.1,1.068,1.44,7.69,49.6,1.072,1.13,0.44,61.6,0.959,0.86,0.81,76.8,1.131,
18:29,4889.27,-7.33,9.98,52.2,1.042,0.56,5.8,52,1.053,1.45,1.12,63.5,0.929,0.62,0.46,77.4,1.168,
18:29,4889.47,0.01,14.49,55.2,1.103,5.63,8.49,54.5,1.172,2.85,0.5,64.7,0.899,2.36,0.98,78.6,1.115,
18:29,4889.67,3.06,17.1,56.1,1.136,4.23,9,53,1.179,1.73,1.15,63.5,0.93,-0.29,-0.54,77.3,1.053,
18:29,4889.87,3.58,17.69,56,1.129,2.06,9.68,53.1,1.173,1.11,-0.1,64.4,0.962,-0.14,0.37,76,1.055,
18:29,4890.07,-4.28,12.58,50.7,1.066,1.27,7.71,48.9,1.069,1.01,0.9,60.3,0.961,0.61,0.64,76.8,1.129,
18:29,4890.27,-6.4,10.16,53.2,1.049,0.61,5.75,52,1.048,1.33,1.14,62.3,0.927,0.68,0.4,77.8,1.157,
18:29,4890.47,0.33,15.04,54.1,1.112,5.37,8.97,52.7,1.162,3.06,0.33,66.1,0.887,2.36,1.02,78.7,1.107,
18:29,4890.67,3.74,17.93,55.7,1.151,3.73,9.67,52.1,1.209,1.41,1.26,63.1,0.945,-0.85,-0.83,77.2,1.036,
18:29,4890.87,2.72,17.71,54.5,1.132,1.86,9.47,53.4,1.147,0.28,0.27,61.6,0.939,0.38,0.87,76.3,1.05,
18:29,4891.07,-4.6,11.68,52.4,1.051,1.69,7.06,51.3,1.045,1.74,1.08,61.7,0.963,0.94,0.82,77.2,1.158,
18:29,4891.27,-6.35,10.2,53.1,1.052,0.77,6.04,51.7,1.075,1.37,0.85,63.9,0.921,0.71,0.37,77.9,1.148,
18:29,4891.47,0.98,15.49,53.2,1.117,6.01,8.71,54.4,1.172,2.91,0.01,66.3,0.878,2.2,0.87,78.6,1.104,
18:29,4891.67,3.64,17.96,55.8,1.143,3.29,8.95,55.2,1.168,1.39,0.8,65.2,0.94,-1.16,-0.84,76.7,1.034,
18:29,4891.87,2.43,17.11,53.8,1.121,1.74,9.46,51.9,1.144,1.37,-0.33,65.6,0.955,0.75,1.05,76.3,1.072,
18:29,4892.07,-5.54,11.6,50.7,1.041,1.03,6.94,50.1,1.03,1.21,1.19,61,0.96,0.61,0.74,76.8,1.156,
18:29,4892.27,-5.49,10.82,53.4,1.056,1.25,6.41,51.2,1.087,1.8,0.4,65.8,0.902,0.93,0.47,77.9,1.147,
18:29,4892.47,1.07,14.83,55.1,1.112,4.4,9.14,51.1,1.197,2.89,1.18,65,0.932,2.14,1.1,78.1,1.12,
18:29,4892.67,3.69,17.54,56.9,1.144,3.31,8.77,55.8,1.167,1.33,1.26,64.2,0.958,-0.78,-0.19,76.1,1.066,
18:29,4892.87,1.65,16.15,54.6,1.112,1.37,8.8,52.7,1.131,1.09,-0.15,65.5,0.963,0.59,0.98,76.3,1.069,
18:29,4893.07,-5.26,11.58,50.8,1.033,0.18,6.64,50,1.043,1.36,1.22,62,0.974,0.64,0.75,77,1.156,
18:29,4893.27,-5.48,10.72,54.1,1.031,1.4,5.85,53.4,1.077,1.8,0.72,64.8,0.915,0.91,0.55,77.9,1.154,
18:29,4893.47,0.94,15.44,54,1.112,5.84,9.45,52.7,1.197,3.52,0.3,67.3,0.907,2.26,1,78.5,1.109,
18:29,4893.67,3.78,18.16,55.4,1.151,3.53,8.97,55.2,1.179,1.62,0.8,65.8,0.958,-1.24,-0.9,76.8,1.031,
18:29,4893.86,1.46,16.82,53.8,1.119,2.09,9.12,52.2,1.149,1.22,-0.17,65.3,0.986,0.53,0.92,76.3,1.066,
18:29,4894.07,-5.12,11.92,50.7,1.045,1.37,7.05,50.7,1.043,1.63,0.98,62.5,0.955,0.65,0.78,76.9,1.155,
18:29,4894.27,-5.39,11.13,53.6,1.056,1.05,6.06,52.5,1.07,1.55,0.31,65.7,0.903,0.92,0.46,78,1.138,
18:29,4894.47,1.38,15.43,55.2,1.111,6.2,8.93,54.3,1.184,3.69,0.1,68.4,0.908,2.18,0.94,78.5,1.106,
18:29,4894.67,3.22,17.83,56.3,1.125,2.66,9.47,52.2,1.191,1.36,0.58,65.4,0.948,-1.52,-1.07,76.5,1.021,
18:29,4894.86,0.59,15.61,53.4,1.103,1.96,8.53,51.7,1.133,1.14,-0.52,65,0.966,0.29,0.63,76.2,1.083,
18:29,4895.07,-6.22,11.19,51.7,1.029,1.07,6.83,50.5,1.033,2.2,1.07,64.9,0.972,0.26,0.67,76.7,1.171,
18:29,4895.27,-4.06,12.06,53.5,1.075,2.06,6.97,51.1,1.113,1.91,0.06,66.8,0.898,1.21,0.56,78.1,1.132,
18:29,4895.46,1.3,16.07,53.4,1.128,5.22,8.54,56,1.167,2.98,0.43,67.4,0.931,1.39,0.56,78.1,1.095,
18:29,4895.66,3.26,18.19,55.5,1.145,2.04,9.5,52.6,1.162,0.68,0.51,64.2,0.954,-1.54,-0.72,76,1.026,
18:29,4895.86,-1.93,14.13,52,1.076,1.01,8.1,50.1,1.097,0.59,0.18,62.1,0.952,0.28,0.64,76.5,1.091,
18:29,4896.06,-6.87,10.3,52.5,1.04,0.12,6.45,50.3,1.049,1.52,1.52,62.9,0.96,0.21,0.45,77.2,1.166,
18:29,4896.26,-1.59,13.95,54.3,1.092,4.07,8.57,51.6,1.143,1.88,0.21,63.6,0.876,1.69,0.67,78.5,1.101,
18:29,4896.46,2.71,17.27,54.7,1.14,3.82,9.81,50.9,1.195,1.73,1.14,63.5,0.934,-0.43,-0.57,77.5,1.046,
18:29,4896.66,2.41,17.58,54.7,1.117,1.09,9.62,52,1.124,0.46,0.87,61,0.976,-0.39,0.37,76,1.047,
18:29,4896.86,-4.77,11.73,51.5,1.052,0.57,6.73,51.3,1.032,1.28,0.76,62.6,0.936,0.43,0.72,76.9,1.145,
18:29,4897.06,-5.48,10.72,53.6,1.045,1.02,6.46,50.4,1.078,1.56,1.26,62.3,0.929,0.71,0.57,77.8,1.162,
18:29,4897.26,1.16,15.3,54.1,1.121,5.47,8.53,54.1,1.151,3,0.81,64.7,0.928,1.61,0.69,78.3,1.111,
18:29,4897.46,3.41,18.26,54.6,1.152,2.36,9.18,53.5,1.153,0.85,1.1,62.4,0.961,-1.53,-0.75,76.2,1.034,
18:29,4897.66,-0.4,14.72,53,1.094,0.87,7.97,51,1.09,0.57,0.28,62.3,0.952,0.12,0.7,76.4,1.08,
18:29,4897.86,-6.68,9.99,52.5,1.021,-0.08,5.68,52.5,1.009,1.25,1.29,62,0.925,0.09,0.53,77,1.168,
18:29,4898.06,-2.62,12.74,54.1,1.103,2.82,7.12,52.5,1.106,1.01,0.13,62.6,0.885,1.05,0.34,78.4,1.109,
18:29,4898.26,2.34,16.63,54.5,1.144,4.43,8.55,54.4,1.163,1.39,1.15,61.6,0.933,-0.08,-0.29,77.6,1.061,
18:29,4898.46,3.67,18.7,55.2,1.151,1.79,9.36,54.6,1.133,0.03,0.79,61.3,0.956,-0.75,0.16,76.2,1.028,
18:29,4898.66,-3.27,13.25,51.6,1.078,1,7.82,48,1.057,0.63,0.71,60.1,0.951,0.66,0.99,76.7,1.115,
18:29,4898.86,-7.01,10.03,53.1,1.05,-0.19,5.86,51.4,1.048,0.42,1.11,60.9,0.895,0.15,0.4,77.3,1.159,
18:29,4899.06,-0.57,14.53,54.3,1.117,4.71,8.39,53.6,1.15,1.88,0.43,63.1,0.895,1.62,0.74,78.4,1.106,
18:29,4899.26,2.6,17.73,55.1,1.139,3.17,9.34,51.8,1.164,1.22,1.45,62.1,0.95,-1.02,-0.72,77.1,1.043,
18:29,4899.46,2.71,18.01,55.2,1.122,1.15,9.97,51.8,1.14,0.41,0.58,60.9,0.976,-0.42,0.45,75.8,1.054,
18:29,4899.66,-5,12.71,50.8,1.054,0.62,7.35,51,1.04,0.73,1.09,59.9,0.957,0.31,0.74,76.5,1.13,
18:29,4899.86,-6.74,10.58,52.5,1.07,-0.2,6.22,50.5,1.06,0.9,0.83,63.2,0.901,0.45,0.45,77.5,1.157,
18:29,4900.06,-0.19,15.49,53.8,1.107,5.2,9.54,51.7,1.169,2.57,0.47,64.8,0.892,1.94,0.99,78.1,1.109,
18:29,4900.26,2.67,17.95,55.1,1.146,3.25,9.15,54.1,1.156,1.3,1.16,63.2,0.934,-1.13,-0.8,76.7,1.037,
18:29,4900.46,1.76,17.54,55,1.111,0.86,9.81,51.7,1.141,0.8,0.03,64.3,0.968,-0.37,0.57,75.6,1.058,
18:29,4900.66,-5.61,11.9,50.7,1.056,0.24,7.15,49.3,1.038,0.73,1.16,60.3,0.961,0.25,0.7,76.7,1.144,
18:29,4900.86,-6.89,10.52,52.8,1.054,-0.36,6.04,50.9,1.059,0.47,0.58,63.6,0.885,0.4,0.43,77.5,1.147,
18:29,4901.06,0.18,15.47,53.8,1.105,5.3,9.92,50.4,1.193,2.74,0.25,65.2,0.884,1.95,0.94,78.4,1.103,
18:29,4901.26,2.31,18.26,54,1.141,2.88,9.46,52.2,1.177,0.83,1.02,63.2,0.933,-1.56,-0.99,76.7,1.029,
18:29,4901.46,1.99,17.67,54.4,1.121,1.58,9.66,52.6,1.152,0.43,0.08,63.6,0.961,-0.18,0.71,76,1.053,
18:29,4901.66,-5.55,12.16,50.9,1.05,0,7.7,49.6,1.044,0.62,0.8,61.8,0.93,0.11,0.69,76.5,1.131,
18:29,4901.86,-6.32,10.95,52.9,1.048,0.3,6.48,51.5,1.077,0.94,0.92,63.3,0.91,0.31,0.43,77.5,1.15,
18:29,4902.06,0,15.56,54.1,1.105,5.36,9.41,52.5,1.157,2.45,0.69,63.5,0.89,1.87,0.98,78.3,1.106,
18:29,4902.26,2.9,18.34,55.1,1.147,3.29,9.58,53.5,1.188,1.13,1.52,61.8,0.959,-1.32,-0.82,76.6,1.038,
18:29,4902.46,2.27,18.07,54.1,1.119,1.09,9.71,53.8,1.132,0.55,0.14,63.3,0.961,-0.2,0.8,75.5,1.065,
18:29,4902.66,-5.07,12.24,51.3,1.047,0.74,7.43,50.2,1.043,1.24,0.85,62.5,0.977,0.26,0.78,76.5,1.14,
18:29,4902.86,-6.64,10.64,52.2,1.045,-0.05,6.56,49.6,1.075,0.96,0.89,63.5,0.901,0.45,0.53,77.4,1.153,
18:29,4903.06,0.5,15.19,55,1.092,6.03,9.36,53.1,1.176,3.01,0.55,65.2,0.89,2,1.08,78.2,1.11,
18:29,4903.26,2.9,17.05,56.5,1.133,3.23,9,53.3,1.155,1.43,1.39,63.1,0.959,-1.38,-1.01,76.9,1.023,
18:29,4903.46,2.21,17.34,53.9,1.118,1.3,9.53,51.4,1.14,0.59,0.13,63.2,0.965,-0.41,0.5,75.8,1.052,
18:29,4903.66,-4.68,12.19,51.1,1.047,0.48,7.02,50.9,1.028,0.93,0.64,62,0.94,0.21,0.69,76.6,1.125,
18:29,4903.86,-6.4,10.58,52.5,1.05,-0.29,6.02,51,1.055,0.67,0.98,61.7,0.906,0.38,0.47,77.5,1.144,
18:29,4904.06,0.52,15.27,53.9,1.098,5.87,9.21,54.5,1.161,3,0.6,65,0.888,1.96,1.05,78.4,1.103,
18:29,4904.26,3.23,17.83,55.2,1.153,3.37,9.07,54.1,1.159,1.1,1.35,62.9,0.943,-1.36,-0.82,76.8,1.032,
18:29,4904.46,2.14,17.75,53.7,1.13,1.67,9.64,52.9,1.148,0.39,0.05,63.8,0.947,-0.13,0.9,75.7,1.057,
18:29,4904.66,-4.85,12.34,50.3,1.044,0.49,7.56,48.6,1.044,1.11,1.05,61.8,0.967,0.23,0.83,76.4,1.144,
18:29,4904.86,-5.93,10.72,52.8,1.046,0.97,6.07,53.3,1.065,1.14,0.66,63.9,0.899,0.3,0.42,77.4,1.144,
18:29,4905.06,0.56,15.28,54.3,1.105,5.7,9.22,53.9,1.178,3.16,0.76,65.7,0.933,1.76,1.02,77.9,1.107,
18:29,4905.26,3.46,18.29,55,1.144,3.19,9.24,54.6,1.171,0.9,1.08,63.1,0.932,-1.49,-0.63,76.1,1.044,
18:29,4905.46,1.69,17.29,51.9,1.115,1.88,9.08,53.2,1.122,0.8,0.11,62.7,0.966,0.22,1.11,75.6,1.08,
18:29,4905.66,-5.01,11.63,51.1,1.041,0.68,6.57,51.2,1.022,1.29,0.85,62.8,0.945,0.13,0.79,76.4,1.148,
18:29,4905.86,-5.14,11.37,53,1.054,0.74,6.81,49.8,1.079,1.16,0.6,63.6,0.883,0.47,0.52,77.5,1.144,
18:29,4906.06,1.26,15.12,55.3,1.106,5.3,9.38,51.3,1.161,3,0.81,64.5,0.899,1.73,0.98,78.2,1.105,
18:29,4906.26,3.16,17.96,54.5,1.145,2.7,8.99,54.4,1.16,0.55,1.32,62.3,0.941,-1.71,-0.76,76.2,1.026,
18:29,4906.46,1.63,16.88,52.9,1.116,1.79,9.11,52.1,1.132,0.33,-0.01,63.3,0.952,0.18,1.14,75.9,1.06,
18:29,4906.66,-5.9,11.32,51.3,1.036,0.66,6.67,51.4,1.028,0.75,1.45,60.3,0.964,-0.14,0.71,76.4,1.152,
18:29,4906.86,-4.9,11.39,52.8,1.066,0.89,6.76,50.9,1.093,0.69,0.68,61.9,0.882,0.35,0.43,77.7,1.137,
18:29,4907.06,1.03,15.47,54.4,1.114,5.38,9.54,53,1.183,2.63,0.76,64.4,0.915,1.45,0.89,78,1.098,
18:29,4907.26,3.83,18.16,55.9,1.145,2.77,9.14,54.6,1.156,0.55,1.44,61.7,0.962,-2.04,-0.94,76,1.027,
18:29,4907.46,0.87,16.62,52.3,1.105,1.09,9.16,51.6,1.13,0.27,-0.03,63.1,0.951,-0.33,0.77,75.7,1.062,
18:29,4907.66,-5.72,10.95,51.5,1.037,0.56,6.8,51.5,1.035,0.73,1.18,60.5,0.933,-0.04,0.72,76.4,1.145,
18:29,4907.86,-5.38,10.82,53,1.048,0.57,6.74,50.8,1.088,0.84,0.58,63.5,0.881,0.4,0.55,77.5,1.142,
18:29,4908.06,1.3,14.9,55.5,1.111,5.66,9.29,53.7,1.187,2.61,1.03,63.1,0.915,1.52,0.96,78,1.105,
18:29,4908.26,3.38,17.71,56.1,1.136,2.53,9.31,52.3,1.161,0.53,1.13,62.6,0.933,-1.89,-0.78,76,1.033,
18:29,4908.46,1.91,16.41,54.4,1.116,1.48,8.75,53.4,1.125,0.4,-0.02,63.2,0.956,-0.2,0.81,75.7,1.065,
18:29,4908.66,-5.55,11.54,50.6,1.034,0.4,7.15,50.3,1.021,0.83,1,61.6,0.938,-0.14,0.7,76.3,1.132,
18:29,4908.86,-5.17,10.94,53,1.056,1.15,6.5,52.1,1.08,1.33,0.45,64.9,0.898,0.34,0.51,77.5,1.137,
18:29,4909.06,0.54,15.09,54,1.105,5.3,9.08,54,1.162,2.66,0.65,65.1,0.911,1.51,0.95,78,1.098,
18:29,4909.26,3.57,18.16,54.7,1.16,3.27,9.26,54.4,1.183,0.51,1.33,62.1,0.94,-1.67,-0.63,76.2,1.031,
18:29,4909.45,0.96,16.79,52.6,1.115,1.71,9.18,51.8,1.143,-0.07,0.12,62.4,0.955,-0.25,0.99,75.6,1.054,
18:29,4909.65,-5.19,11.46,51.5,1.042,0.74,7.17,50.6,1.041,0.91,1.33,61.1,0.956,-0.14,0.79,76.4,1.148,
18:29,4909.86,-5.21,11.05,53.4,1.054,0.42,7.05,49.3,1.096,0.7,0.42,63.6,0.899,0.29,0.46,77.6,1.125,
18:29,4910.06,1.09,15.21,54.3,1.108,5.55,9.49,52.5,1.195,2.28,0.91,63,0.903,1.4,0.92,77.9,1.097,
18:29,4910.26,3.45,17.95,56,1.135,2.43,9.64,53,1.173,0.2,1.27,61.5,0.935,-2.01,-0.78,75.8,1.031,
18:29,4910.45,1.99,16.76,53.4,1.101,1.05,9.56,51,1.132,0.47,0.05,63.4,0.958,-0.04,1.01,75.8,1.075,
18:29,4910.65,-5.77,11.58,50.8,1.027,0.39,7.53,49,1.037,0.98,0.86,63.6,0.938,-0.23,0.74,76.2,1.142,
18:29,4910.86,-4.46,11.73,52.8,1.067,1.61,6.92,51.8,1.108,1.3,0.66,64.5,0.898,0.59,0.68,77.4,1.132,
18:29,4911.05,1.03,15.21,55,1.09,5.35,10.03,51.1,1.197,2.77,0.68,65.3,0.909,1.39,0.95,77.8,1.099,
18:29,4911.25,3.45,18.05,55.4,1.132,2.65,9.4,53.5,1.171,0.48,0.94,63.7,0.932,-1.96,-0.73,75.8,1.025,
18:29,4911.45,0.2,15.84,52.4,1.099,1.3,8.7,52.8,1.122,0.07,0.37,62.1,0.968,-0.32,0.94,75.6,1.065,
18:29,4911.65,-6.81,10.32,51.1,1.05,0.3,7.23,50.1,1.05,1.21,1.02,63.9,0.94,-0.22,0.68,76.3,1.134,
18:29,4911.85,-4.79,11.36,52.8,1.075,1.13,6.85,51.6,1.106,0.96,0.3,65.1,0.908,0.34,0.42,77.7,1.115,
18:29,4912.05,1.57,15.56,54.5,1.123,5.85,9.15,54.8,1.186,2.37,0.58,64.9,0.918,1.19,0.8,77.9,1.095,
18:29,4912.25,3.85,18.17,57.1,1.133,2.22,10.01,51.7,1.186,0.21,0.88,63.2,0.944,-2.04,-0.64,75.7,1.022,
18:29,4912.45,0.69,16.42,52.1,1.109,1.26,9.17,51.6,1.134,0.34,0.06,63.8,0.968,-0.11,1.05,75.7,1.061,
18:29,4912.65,-5.37,11.73,51.5,1.04,0.82,7.47,51.1,1.049,0.57,1.05,62.6,0.935,-0.35,0.69,76.2,1.157,
18:29,4912.85,-4.29,11.44,54.2,1.074,0.81,7.31,49.6,1.119,0.89,0.16,65.6,0.904,0.35,0.44,77.6,1.117,
18:29,4913.05,0.44,15.13,53.7,1.109,5.23,9.01,53.6,1.174,2.13,0.46,64.5,0.932,0.68,0.43,77.8,1.089,
18:29,4913.25,3.36,18.36,54.7,1.14,2.45,9.33,54.9,1.145,0.33,1.41,61.3,0.965,-1.98,-0.55,75.5,1.042,
18:29,4913.45,0.44,16.13,52.3,1.091,1.06,8.82,52.8,1.109,0.41,-0.2,64.6,0.967,-0.34,1.02,75.4,1.08,
18:29,4913.65,-5.87,11.66,50,1.039,0.46,6.72,53.4,1.027,0.76,1.29,61.9,0.963,-0.31,0.8,76,1.152,
18:29,4913.85,-4.57,11.85,53.1,1.066,1.23,7.36,50.6,1.093,1.05,0.51,64.5,0.892,0.68,0.76,77.4,1.124,
18:29,4914.05,0.79,15.66,53.2,1.106,5.46,9.66,52.9,1.173,2.62,0.79,64.6,0.912,1.41,0.97,77.9,1.097,
18:29,4914.25,3.11,18.28,55.4,1.143,2.14,9.02,55.4,1.128,0.27,1.17,62.7,0.945,-2.12,-0.82,75.9,1.016,
18:29,4914.45,0.56,16.27,53.5,1.098,1.05,8.96,51.3,1.116,0.19,0.01,64,0.958,-0.26,1.01,75.6,1.06,
18:29,4914.65,-6.29,11.04,51.3,1.039,-0.33,7.03,50.2,1.02,0.64,1.1,62.5,0.94,-0.31,0.76,76.2,1.14,
18:29,4914.85,-4.84,11.48,53.4,1.08,0.39,6.28,53,1.073,0.21,0.65,62.6,0.894,0.33,0.52,77.5,1.117,
18:29,4915.05,0.98,15.61,53.5,1.123,4.91,9.16,53.6,1.154,2.24,0.92,64,0.913,1.17,0.89,77.8,1.096,
18:29,4915.25,3.46,18.73,54.5,1.156,2.01,9.66,53,1.153,0.32,1.09,63.3,0.951,-2.11,-0.69,75.7,1.027,
18:29,4915.45,0.55,16.9,51.1,1.1,0.61,9.22,50.7,1.093,0.05,0.03,62.4,0.948,-0.09,1.19,75.5,1.078,
18:29,4915.65,-5.99,11.74,50.7,1.038,0.35,7.17,51.7,1.026,0.34,1.25,60.3,0.923,-0.22,0.87,76,1.155,
18:29,4915.85,-4.49,11.71,53.5,1.078,0.77,6.78,52.5,1.089,0.82,0.49,64.4,0.886,0.57,0.71,77.4,1.127,
18:29,4916.05,1.3,15.42,54.8,1.111,5.09,8.75,56.1,1.142,2.56,1.16,64.4,0.92,1.26,1.04,77.6,1.109,
18:29,4916.25,3.8,18.21,56.7,1.142,1.83,9.49,54.5,1.143,0.04,1.31,61,0.952,-2.04,-0.65,75.7,1.026,
18:29,4916.45,0.44,16.36,52.5,1.098,0.99,9.07,52.3,1.097,0.52,0.15,63.5,0.972,-0.06,1.11,75.6,1.075,
18:29,4916.65,-6.16,11.19,50.4,1.038,0.15,6.49,52.3,1.006,0.72,0.7,63.5,0.904,-0.22,0.78,76.3,1.145,
18:29,4916.85,-4.31,11.43,54.5,1.073,0.83,6.48,52.2,1.083,0.5,-0.43,66.7,0.848,0.45,0.51,77.7,1.111,
18:29,4917.05,1.26,15.28,54.9,1.109,4.89,9.51,52.2,1.164,2.48,0.08,67.3,0.893,1.16,0.8,77.9,1.088,
18:29,4917.25,3.93,18.41,56.2,1.153,1.86,9.76,51.4,1.141,0.31,0.11,66.5,0.894,-2,-0.66,75.9,1.017,
18:29,4917.45,0.56,16.19,53.1,1.106,0.98,8.86,51.3,1.112,0.02,-0.29,64.2,0.921,-0.05,1.14,75.9,1.061,
18:29,4917.65,-5.55,11.38,51.5,1.028,0.08,7.37,49.1,1.023,0.56,0.2,64.9,0.866,-0.2,0.84,76.3,1.152,
18:29,4917.85,-5.24,11.45,53.1,1.058,0.38,7.04,50.1,1.079,0.36,-0.55,66.9,0.827,0.27,0.55,77.4,1.121,
18:29,4918.05,0.56,15.38,55,1.104,4.4,9.94,50.1,1.175,1.88,0,66.8,0.87,0.98,0.79,77.7,1.093,
18:29,4918.25,3.27,18.32,56.2,1.136,2.06,9.54,53.5,1.145,0.23,-0.15,67.5,0.878,-2.26,-0.75,75.6,1.03,
18:29,4918.45,1.07,17.12,52,1.105,0.48,9.44,51,1.106,-0.04,-0.88,66,0.882,-0.24,1.01,75.7,1.069,
18:29,4918.65,-5.64,11.71,50.8,1.019,-0.24,7.4,48.8,1.024,0.47,0.26,64.7,0.885,-0.14,0.86,76.3,1.13,
18:30,4918.85,-5.32,11.32,52.5,1.069,0.22,6.52,51,1.074,0.15,-0.04,64.8,0.855,0.22,0.56,77.3,1.13,
18:30,4919.05,0.72,14.59,55.8,1.105,4.95,8.83,53.4,1.155,2.06,0.03,66.5,0.87,1.2,0.92,77.8,1.099,
18:30,4919.25,3.38,17.76,55.9,1.145,2.45,9.43,52.1,1.165,0.33,-0.1,67.4,0.869,-1.95,-0.67,76,1.03,
18:30,4919.45,1.38,17.02,52.5,1.118,0.93,9.12,52.4,1.114,0.04,-0.59,66.6,0.916,-0.33,1.02,75.7,1.044,
18:30,4919.65,-4.71,12.33,50.4,1.039,0.09,7.54,49.3,1.032,0.64,0.08,65.3,0.897,-0.13,0.81,76.4,1.115,
18:30,4919.85,-5.44,10.6,53.6,1.065,-0.17,6.3,51.1,1.072,0.02,-0.52,66.9,0.838,-0.06,0.41,77.3,1.126,
18:30,4920.05,0.6,14.32,56.1,1.108,4.66,8.96,52.3,1.159,1.6,0.04,65.5,0.874,1.12,0.86,77.8,1.092,
18:30,4920.25,3.2,17.8,54.5,1.156,2.92,8.97,53.9,1.155,0.26,0.27,66,0.88,-1.86,-0.61,76,1.04,
18:30,4920.45,2.39,16.79,55.6,1.122,0.99,9.59,51,1.132,-0.28,-0.28,64.3,0.931,-0.53,0.93,75.5,1.053,
18:30,4920.65,-4.12,12.37,51.1,1.04,0.24,7,51.4,1.023,-0.2,0.23,61.6,0.881,-0.17,0.87,76.2,1.115,
18:30,4920.85,-5.95,10.7,52.6,1.063,-0.31,6.64,50,1.062,0.1,0.01,65.7,0.835,-0.21,0.5,77,1.141,
18:30,4921.05,0,14.6,54.4,1.102,4.67,9.34,51.8,1.176,1.6,-0.06,65.8,0.862,1.15,0.92,77.8,1.1,
18:30,4921.25,2.81,17.39,54.7,1.14,2.89,9.12,53.6,1.156,0.65,0.4,66.3,0.887,-1.62,-0.51,76,1.049,
18:30,4921.45,3.05,17.63,54.9,1.123,0.9,9.68,52.6,1.126,0.01,-1.01,67.2,0.891,-0.62,0.78,75.4,1.06,
18:30,4921.65,-4.6,12.32,50.5,1.051,-0.09,7.69,48.4,1.05,-0.06,-0.44,64.6,0.864,-0.08,0.93,76.1,1.125,
18:30,4921.85,-6.22,10.09,52.6,1.062,-0.56,5.63,52.8,1.052,-0.08,-0.02,65.6,0.846,-0.01,0.63,76.8,1.14,
18:30,4922.05,0.07,14.15,55,1.102,4.72,9.34,51.5,1.18,1.7,0.36,64.3,0.867,1.37,1.06,77.8,1.102,
18:30,4922.25,2.92,16.53,56,1.132,3.16,9.21,52,1.168,0.79,0.31,66.5,0.871,-1.34,-0.44,76.5,1.041,
18:30,4922.45,3.39,17.93,55.3,1.142,1.2,9.44,53.4,1.122,-0.34,-0.22,65.1,0.927,-0.63,0.97,75.4,1.039,
18:30,4922.65,-3.7,12.89,50.1,1.055,0.22,7.57,49.9,1.047,-0.18,-0.21,63.4,0.897,-0.1,0.98,76.2,1.1,
18:30,4922.85,-6.61,9.77,53.5,1.046,-0.95,6.5,49.1,1.055,-0.21,-0.11,65.7,0.829,-0.38,0.55,76.6,1.139,
18:30,4923.05,-0.5,14.1,54.4,1.094,5.02,8.55,54.5,1.143,1.83,0.1,65.6,0.864,1.26,1.01,77.9,1.095,
18:30,4923.25,2.48,16.62,54.5,1.131,3.62,9.52,51.6,1.177,0.97,0.44,65.7,0.86,-0.95,-0.25,76.7,1.049,
18:30,4923.45,3.42,18.3,54.5,1.129,0.88,10.07,51.6,1.148,-0.5,-0.77,65.9,0.887,-1.41,0.32,75.1,1.039,
18:30,4923.65,-2.88,13.56,50,1.054,0.88,7.69,51.6,1.054,0,-0.85,65.9,0.878,-0.28,0.83,76,1.101,
18:30,4923.85,-6.52,10.24,52,1.031,-0.53,6.37,50.5,1.033,0.07,0.16,65.6,0.829,-0.4,0.69,76.3,1.15,
18:30,4924.05,-1.41,13.39,54.1,1.109,3.41,8.28,52.2,1.15,1.11,-0.36,67,0.85,0.86,0.89,77.5,1.107,
18:30,4924.25,2.49,16.04,55.6,1.127,3.79,8.64,54.4,1.157,1.07,-0.07,69.1,0.857,-0.75,0.11,76.5,1.076,
18:30,4924.45,3.63,17.93,56.4,1.138,1.37,9.74,53.4,1.148,-0.81,-0.32,65.2,0.89,-1.55,0.24,75.3,1.034,
18:30,4924.65,-2.16,13.98,50.5,1.067,0.39,7.61,51.2,1.056,-0.6,-0.26,63.2,0.901,-0.19,0.9,76.2,1.076,
